,0,1,2,3,4,5,6,7,8,9
293,"(1123.1451, 716.97656)","(1123.1451, 716.97656)","(1123.1451, 716.97656)","(1123.1451, 716.97656)","(1123.1445, 716.97675)","(1123.1448, 716.9767)","(1123.1448, 716.9766)","(1123.1448, 716.97675)","(1123.1454, 716.9768)","(1123.1449, 716.9767)"
294,"(238.67068, 773.9082)","(238.67075, 773.90894)","(238.67334, 773.90906)","(238.67656, 773.91034)","(238.67648, 773.9103)","(238.67642, 773.9102)","(238.67639, 773.9102)","(238.67639, 773.9102)","(238.67639, 773.9102)","(238.67639, 773.9102)"
295,"(872.93494, 190.65918)","(872.9342, 190.64925)","(872.9368, 190.64539)","(872.94135, 190.64023)","(872.9345, 190.6332)","(872.924, 190.62955)","(872.9152, 190.62367)","(872.90894, 190.62198)","(872.9097, 190.62105)","(872.91003, 190.62117)"
296,"(31.532446, 471.03745)","(31.532446, 471.03745)","(31.531797, 471.03787)","(31.531866, 471.03778)","(31.53239, 471.03763)","(31.532066, 471.0376)","(31.53184, 471.03763)","(31.531403, 471.03772)","(31.516727, 471.12027)","(31.491789, 471.32138)"
297,"(125.18254, 283.07443)","(125.18109, 283.08826)","(125.179474, 283.087)","(125.18033, 283.09924)","(125.1862, 283.10864)","(125.18493, 283.11023)","(125.18547, 283.11987)","(125.18589, 283.12216)","(125.185234, 283.12198)","(125.18523, 283.1219)"
298,"(673.98975, 21.991928)","(673.9903, 21.992332)","(673.9905, 21.992847)","(673.9909, 21.993443)","(673.99054, 21.993683)","(673.99054, 21.99289)","(673.991, 21.990227)","(673.99066, 21.99352)","(673.9903, 21.989834)","(673.99054, 21.99347)"
299,"(1128.9332, 480.9635)","(1129.091, 481.06772)","(1129.135, 481.1348)","(1129.1671, 481.19324)","(1129.1667, 481.1956)","(1129.1743, 481.1991)","(1129.1718, 481.2041)","(1129.1788, 481.20575)","(1129.1781, 481.20792)","(1129.1797, 481.2091)"
300,"(181.18507, 664.5669)","(181.18497, 664.55194)","(181.19179, 664.5413)","(181.18996, 664.52716)","(181.11841, 664.4294)","(181.04308, 664.3184)","(181.03555, 664.3198)","(182.5892, 668.4808)","(184.31639, 669.05786)","(184.26575, 668.91144)"
301,"(386.05252, 759.96857)","(386.0623, 759.956)","(386.0707, 759.9518)","(386.08084, 759.9437)","(386.07324, 759.94934)","(386.07043, 759.95166)","(386.06613, 759.9571)","(386.0616, 759.95605)","(386.06137, 759.95605)","(386.06137, 759.95605)"
302,"(27.408442, 414.52054)","(27.404856, 414.5249)","(27.407063, 414.5291)","(27.401072, 414.539)","(27.4034, 414.52493)","(27.402042, 414.51923)","(27.244476, 414.54492)","(27.080475, 414.5906)","(26.67344, 414.5579)","(26.767391, 414.58163)"
303,"(903.9601, 424.98245)","(903.96387, 424.98895)","(903.96606, 424.99377)","(903.9722, 425.00613)","(903.96704, 424.99707)","(903.9662, 424.99344)","(903.9639, 424.98944)","(903.964, 424.98914)","(903.96387, 424.9892)","(903.9638, 424.99063)"
304,"(31.40478, 522.30493)","(31.421766, 522.3411)","(31.432878, 522.3564)","(31.449337, 522.3909)","(31.493536, 522.38293)","(31.53811, 522.4135)","(31.545593, 522.45746)","(31.548153, 522.53723)","(31.551807, 522.598)","(31.576324, 522.6556)"
305,"(777.84576, 680.2527)","(777.86865, 680.25134)","(777.8841, 680.2476)","(777.9058, 680.2464)","(777.89526, 680.24567)","(777.8962, 680.24426)","(777.89233, 680.24835)","(777.89667, 680.24457)","(777.8963, 680.2448)","(777.8963, 680.24493)"
306,"(772.9962, 696.03864)","(772.994, 696.0375)","(772.9913, 696.03577)","(772.9893, 696.0341)","(772.98975, 696.0348)","(772.98956, 696.03485)","(772.98975, 696.0354)","(772.98926, 696.03503)","(772.98914, 696.035)","(772.98926, 696.035)"
307,"(367.68674, 766.7341)","(367.6922, 766.73193)","(367.69696, 766.7301)","(367.6982, 766.73065)","(367.6865, 766.73505)","(367.68597, 766.7343)","(367.68085, 766.736)","(367.67932, 766.7346)","(367.67963, 766.73535)","(367.67963, 766.73535)"
308,"(167.00421, 702.0026)","(167.00304, 702.0048)","(167.00339, 702.0034)","(167.00398, 702.0045)","(167.00333, 702.0052)","(167.00412, 702.0037)","(167.00418, 702.004)","(167.0034, 702.005)","(167.00053, 702.0044)","(166.99815, 702.00586)"
309,"(214.15439, 503.19525)","(214.1414, 503.20233)","(214.13295, 503.21417)","(214.117, 503.21634)","(214.11702, 503.2178)","(214.11703, 503.21774)","(214.11711, 503.21802)","(214.11716, 503.21713)","(214.11736, 503.21747)","(214.11754, 503.21643)"
310,"(125.201805, 86.7979)","(125.13393, 86.72826)","(125.05476, 86.66197)","(124.986374, 86.609795)","(124.96208, 86.523895)","(124.943245, 86.43545)","(124.91739, 86.345665)","(124.8975, 86.258965)","(124.88674, 86.204865)","(124.878975, 86.159096)"
311,"(964.9665, 481.01373)","(964.969, 481.00732)","(964.97186, 481.00436)","(964.96375, 480.98987)","(964.9752, 481.00174)","(964.97565, 481.0012)","(964.9771, 481.00345)","(964.9763, 481.00195)","(964.97614, 481.00128)","(964.97485, 481.00156)"
312,"(1138.5088, 711.98175)","(1138.5088, 711.98175)","(1138.5088, 711.98175)","(1138.5088, 711.98175)","(1138.5096, 711.97644)","(1138.5065, 711.97906)","(1138.5035, 711.97687)","(1138.5013, 711.98114)","(1138.5013, 711.98114)","(1138.501, 711.98114)"
313,"(1163.2463, 607.1267)","(1163.2435, 607.1166)","(1163.2432, 607.1093)","(1163.2412, 607.0889)","(1163.2412, 607.0889)","(1163.2411, 607.0889)","(1163.2411, 607.0889)","(1163.2411, 607.0889)","(1163.2411, 607.089)","(1163.2411, 607.089)"
314,"(897.02527, 415.04407)","(897.0256, 415.04498)","(897.02496, 415.0506)","(897.0251, 415.04816)","(897.0226, 415.0452)","(897.02563, 415.04398)","(897.0257, 415.037)","(897.0284, 415.03412)","(897.02527, 415.03452)","(897.02466, 415.04077)"
315,"(31.382292, 457.3398)","(31.382292, 457.3398)","(31.382292, 457.3398)","(31.383339, 457.3394)","(31.383432, 457.3385)","(31.384636, 457.3385)","(31.384136, 457.33865)","(31.385202, 457.33826)","(31.38199, 457.45502)","(31.386057, 457.58044)"
316,"(379.95474, 766.9325)","(379.96408, 766.92694)","(379.97394, 766.9286)","(379.98672, 766.92725)","(379.9784, 766.92786)","(379.97537, 766.9289)","(379.97156, 766.9279)","(379.96527, 766.92633)","(379.96515, 766.92664)","(379.96515, 766.92664)"
317,"(1153.0647, 721.832)","(1153.0647, 721.832)","(1153.0647, 721.832)","(1153.0647, 721.8322)","(1153.0724, 721.8629)","(1153.0741, 721.8743)","(1153.0781, 721.8936)","(1153.0798, 721.90344)","(1153.0803, 721.9037)","(1153.0801, 721.90356)"
318,"(185.55103, 508.94315)","(185.53813, 509.0125)","(185.52339, 509.06946)","(185.5097, 509.13507)","(185.50664, 509.13385)","(185.50752, 509.1348)","(185.50612, 509.13312)","(185.50656, 509.13348)","(185.52242, 509.1291)","(185.53645, 509.1247)"
319,"(1126.0399, 319.04352)","(1126.0403, 319.04276)","(1126.0406, 319.04254)","(1126.041, 319.0428)","(1126.0411, 319.0423)","(1126.0411, 319.0424)","(1126.0411, 319.04254)","(1126.0413, 319.04272)","(1126.041, 319.04352)","(1126.0413, 319.03903)"
320,"(380.2972, 572.7443)","(380.27963, 572.5571)","(380.26105, 572.3722)","(380.22015, 572.1555)","(380.20935, 571.99506)","(380.1663, 571.7828)","(380.14584, 571.6179)","(380.12305, 571.44446)","(380.12006, 571.4068)","(380.10553, 571.3563)"
321,"(992.59625, 121.125916)","(992.5894, 121.137215)","(992.58014, 121.12885)","(992.5614, 121.11919)","(992.56055, 121.11896)","(992.55475, 121.1162)","(992.5495, 121.11258)","(992.53925, 121.10835)","(992.5424, 121.09931)","(992.5366, 121.09758)"
322,"(680.97345, 775.6631)","(680.9779, 775.6556)","(680.981, 775.6497)","(680.99005, 775.63727)","(680.9848, 775.646)","(680.9831, 775.65076)","(680.984, 775.65326)","(680.9797, 775.66046)","(680.9913, 775.65027)","(681.0037, 775.6402)"
323,"(1002.4926, 31.672686)","(1002.49133, 31.672623)","(1002.4909, 31.672998)","(1002.4777, 31.665262)","(1002.45953, 31.648481)","(1002.4407, 31.6522)","(1002.416, 31.649868)","(1002.3992, 31.670221)","(1002.3853, 31.668251)","(1002.3763, 31.65731)"
324,"(191.98514, 607.6407)","(191.98563, 607.6559)","(191.98294, 607.6612)","(191.98767, 607.6787)","(191.98805, 607.6788)","(191.98857, 607.68225)","(191.98898, 607.6839)","(191.98985, 607.68134)","(191.90677, 607.52405)","(191.7325, 607.1202)"
325,"(1162.6953, 28.348547)","(1162.6971, 28.348179)","(1162.696, 28.349167)","(1162.7125, 28.35703)","(1162.7089, 28.342619)","(1162.7012, 28.334938)","(1162.7015, 28.328283)","(1162.7062, 28.323715)","(1162.7017, 28.324917)","(1162.703, 28.32722)"
326,"(1066.6125, 29.420025)","(1066.6124, 29.422892)","(1066.6138, 29.422178)","(1066.6217, 29.41408)","(1066.6229, 29.412962)","(1066.6644, 29.390106)","(1066.6813, 29.370377)","(1066.6924, 29.353983)","(1066.732, 29.362158)","(1066.7638, 29.375929)"
327,"(960.6675, 28.741251)","(960.6565, 28.732838)","(960.6531, 28.708342)","(960.6361, 28.694366)","(960.69904, 28.320292)","(961.1907, 28.160534)","(961.1962, 27.999876)","(961.1618, 27.87152)","(961.1593, 27.85699)","(961.15967, 27.84012)"
328,"(673.7883, 604.07526)","(673.79285, 604.0684)","(673.79047, 604.0626)","(673.7926, 604.0615)","(673.7859, 604.0508)","(673.7815, 604.03485)","(673.77716, 604.02094)","(673.77545, 604.0044)","(673.77454, 604.0053)","(673.7748, 604.00616)"
329,"(1064.8623, 95.12711)","(1064.8619, 95.12852)","(1064.8625, 95.12855)","(1064.8625, 95.128265)","(1064.8627, 95.13035)","(1064.8651, 95.13189)","(1064.8655, 95.13287)","(1064.8672, 95.13272)","(1064.8782, 95.12392)","(1064.8846, 95.12365)"
330,"(963.9988, 776.1108)","(963.9988, 776.1108)","(963.9988, 776.1108)","(963.9989, 776.11035)","(963.9966, 776.11127)","(963.9985, 776.115)","(963.9984, 776.1168)","(964.001, 776.12366)","(964.0009, 776.12354)","(964.0009, 776.12354)"
331,"(126.29782, 668.14154)","(126.27555, 668.1432)","(126.252235, 668.15204)","(126.24927, 668.1467)","(126.21331, 668.1585)","(126.18799, 668.15)","(126.15953, 668.1495)","(126.1397, 668.133)","(125.954895, 668.26294)","(125.87097, 668.30774)"
332,"(320.03598, 326.4859)","(320.0446, 326.4959)","(320.05322, 326.50647)","(320.06836, 326.5228)","(320.06046, 326.5184)","(320.0569, 326.513)","(320.04822, 326.50827)","(320.04562, 326.49966)","(320.0427, 326.5045)","(320.04358, 326.50635)"
333,"(1157.797, 577.77576)","(1157.798, 577.7716)","(1157.8009, 577.77277)","(1157.802, 577.7674)","(1157.8003, 577.76575)","(1157.8004, 577.7658)","(1157.7997, 577.76495)","(1157.7987, 577.7648)","(1157.7418, 577.7528)","(1157.6863, 577.74646)"
334,"(1139.114, 761.09143)","(1139.114, 761.08923)","(1139.114, 761.0895)","(1139.1158, 761.0854)","(1139.1149, 761.0854)","(1139.1149, 761.0854)","(1139.1149, 761.0854)","(1139.1149, 761.0854)","(1139.1316, 761.0954)","(1139.1405, 761.09534)"
335,"(283.78296, 575.6478)","(283.77948, 575.6499)","(283.7748, 575.6598)","(283.76816, 575.6575)","(283.7573, 575.6474)","(283.7467, 575.61804)","(283.73743, 575.59595)","(283.7275, 575.57324)","(283.71548, 575.5516)","(283.70563, 575.54407)"
336,"(693.9272, 585.06537)","(693.92395, 585.07245)","(693.9305, 585.0764)","(693.92926, 585.0807)","(693.9293, 585.08057)","(693.92926, 585.08075)","(693.9292, 585.0803)","(693.92914, 585.0799)","(693.9411, 585.0816)","(693.942, 585.0792)"
337,"(127.03066, 704.0551)","(127.035934, 704.05817)","(127.04163, 704.05725)","(127.045395, 704.0655)","(127.04558, 704.06506)","(127.04558, 704.06506)","(127.04557, 704.0661)","(127.04577, 704.0662)","(127.0462, 704.067)","(127.04522, 704.0695)"
338,"(123.281975, 412.6203)","(123.277016, 412.6311)","(123.27186, 412.63492)","(123.27399, 412.652)","(123.27491, 412.64114)","(123.27559, 412.63974)","(123.26295, 412.631)","(123.27529, 412.6333)","(123.27853, 412.63388)","(123.28234, 412.6366)"
339,"(122.759865, 427.93408)","(122.76811, 427.93732)","(122.77381, 427.94022)","(122.78064, 427.94077)","(122.78038, 427.94202)","(122.77979, 427.9413)","(122.78068, 427.9399)","(122.77837, 427.9402)","(122.78935, 427.93393)","(122.79258, 427.9283)"
340,"(295.07, 500.06403)","(295.06757, 500.0547)","(295.06793, 500.05264)","(295.06415, 500.04037)","(295.06696, 500.05212)","(295.06683, 500.05338)","(295.06613, 500.05853)","(295.0662, 500.0559)","(295.06555, 500.0571)","(295.0654, 500.05634)"
341,"(69.81322, 548.23645)","(69.81853, 548.22925)","(69.823166, 548.2322)","(69.83323, 548.2211)","(69.79312, 548.21765)","(69.7548, 548.2099)","(69.72395, 548.19934)","(69.69356, 548.18756)","(69.6939, 548.188)","(69.69416, 548.1882)"
342,"(29.002625, 703.0725)","(29.012136, 703.07275)","(29.013954, 703.07574)","(29.023771, 703.08234)","(29.014233, 703.0747)","(29.014065, 703.0763)","(29.011957, 703.07294)","(29.01166, 703.07355)","(29.00997, 703.06866)","(29.009987, 703.0688)"
343,"(817.38605, 135.00815)","(817.40094, 134.9933)","(817.40106, 134.97755)","(817.4226, 134.96368)","(817.4064, 134.944)","(817.38885, 134.92172)","(817.3792, 134.90846)","(817.3859, 134.89668)","(817.3433, 134.87277)","(817.33093, 134.8583)"
344,"(323.7156, 671.0922)","(323.71133, 671.0941)","(323.70633, 671.0974)","(323.69705, 671.0963)","(323.69727, 671.09674)","(323.69742, 671.0967)","(323.6972, 671.09674)","(323.6974, 671.0964)","(323.69678, 671.09827)","(323.69904, 671.10205)"
345,"(775.4847, 96.78878)","(775.4841, 96.7858)","(775.4798, 96.78665)","(775.4742, 96.78359)","(775.4803, 96.78149)","(775.48285, 96.786316)","(775.48364, 96.78692)","(775.48486, 96.783775)","(775.4859, 96.76747)","(775.47876, 96.75773)"
346,"(322.96033, 772.02594)","(322.96033, 772.02594)","(322.96033, 772.02594)","(322.96033, 772.026)","(322.96033, 772.026)","(322.96033, 772.026)","(322.96033, 772.026)","(322.96063, 772.026)","(322.96063, 772.026)","(322.96063, 772.026)"
347,"(359.1745, 25.742891)","(359.1966, 25.76256)","(359.21307, 25.775728)","(359.24557, 25.790836)","(359.2473, 25.790628)","(359.24704, 25.790905)","(359.24802, 25.789667)","(359.134, 25.740295)","(359.13293, 25.739016)","(359.13065, 25.741045)"
348,"(22.950706, 406.26166)","(22.950743, 406.26193)","(22.951424, 406.25903)","(22.944477, 406.26328)","(22.9525, 406.2616)","(22.952085, 406.2617)","(22.881012, 406.29715)","(22.817928, 406.32858)","(22.69035, 406.30954)","(22.752335, 406.3121)"
349,"(25.960756, 757.0277)","(25.959585, 757.02014)","(25.955488, 757.01294)","(25.951237, 757.00134)","(25.951237, 757.00134)","(25.95171, 757.0015)","(25.95171, 757.0015)","(25.951777, 757.0014)","(25.951777, 757.0014)","(25.951777, 757.0014)"
350,"(997.1271, 679.6478)","(997.1269, 679.6475)","(997.1263, 679.64703)","(997.12714, 679.6471)","(997.12726, 679.64716)","(997.1268, 679.6468)","(997.12585, 679.64703)","(997.1249, 679.647)","(997.12616, 679.64667)","(997.1256, 679.6463)"
351,"(1040.9767, 770.9733)","(1040.9761, 770.9722)","(1040.9729, 770.97076)","(1040.9729, 770.9704)","(1040.9744, 770.97076)","(1040.9744, 770.97076)","(1040.9744, 770.97076)","(1040.9772, 770.9722)","(1040.977, 770.97235)","(1040.977, 770.97235)"
352,"(88.317566, 668.8467)","(88.313644, 668.84106)","(88.31033, 668.8328)","(88.30571, 668.82513)","(88.29527, 668.82465)","(88.294815, 668.81384)","(88.287155, 668.8045)","(88.290955, 668.79395)","(88.291885, 668.7885)","(88.28886, 668.78644)"
353,"(423.73596, 615.6087)","(423.74533, 615.6157)","(423.7475, 615.61847)","(423.7584, 615.6304)","(423.7421, 615.61774)","(423.7391, 615.6164)","(423.72787, 615.6114)","(423.725, 615.6132)","(423.67358, 615.58826)","(423.66342, 615.5746)"
354,"(232.12108, 574.9483)","(232.12115, 574.94855)","(232.12129, 574.949)","(232.12032, 574.94867)","(232.12012, 574.9458)","(232.11905, 574.94244)","(232.11964, 574.9424)","(232.11826, 574.94135)","(232.11836, 574.9411)","(232.11899, 574.94147)"
355,"(904.7106, 330.5566)","(904.71466, 330.55603)","(904.71826, 330.55313)","(904.72296, 330.55228)","(904.71686, 330.57074)","(904.7141, 330.58838)","(904.7101, 330.59863)","(904.7073, 330.6099)","(904.7049, 330.6101)","(904.70624, 330.61047)"
356,"(972.07477, 778.26044)","(972.07477, 778.26044)","(972.0747, 778.2604)","(972.0796, 778.26697)","(972.07666, 778.2684)","(972.07825, 778.27203)","(972.0776, 778.2747)","(972.0809, 778.2836)","(972.08093, 778.2836)","(972.08093, 778.2836)"
357,"(85.173996, 766.00446)","(85.173996, 766.00446)","(85.173996, 766.00446)","(85.17454, 766.0047)","(85.17487, 766.0049)","(85.17484, 766.0049)","(85.17484, 766.0049)","(85.17476, 766.005)","(85.17476, 766.005)","(85.17476, 766.005)"
358,"(669.21045, 768.79803)","(669.21027, 768.7995)","(669.21014, 768.7998)","(669.20953, 768.802)","(669.2105, 768.8019)","(669.2096, 768.8018)","(669.2105, 768.8018)","(669.20844, 768.8022)","(669.2154, 768.7963)","(669.219, 768.7909)"
359,"(963.6559, 125.21896)","(963.66473, 125.22565)","(963.6646, 125.23669)","(963.65204, 125.24183)","(963.6487, 125.19574)","(962.54254, 124.8714)","(962.4869, 123.66615)","(962.79663, 123.399254)","(962.798, 123.422935)","(962.7956, 123.43515)"
360,"(961.9931, 424.78555)","(961.99805, 424.7838)","(961.9937, 424.76657)","(961.9946, 424.76505)","(961.9897, 424.7583)","(961.99084, 424.7622)","(961.99164, 424.76733)","(961.99567, 424.7886)","(961.9833, 424.77902)","(961.98724, 424.78397)"
361,"(1164.812, 295.8746)","(1164.8019, 295.87598)","(1164.7837, 295.87115)","(1164.7817, 295.87146)","(1164.784, 295.86972)","(1164.7866, 295.86728)","(1164.7891, 295.86545)","(1164.7927, 295.86407)","(1164.7946, 295.86105)","(1164.7964, 295.8583)"
362,"(670.8724, 345.73013)","(670.86304, 345.7599)","(670.8548, 345.7803)","(670.8493, 345.80612)","(670.89984, 345.8002)","(670.94464, 345.79132)","(671.0032, 345.78598)","(671.04706, 345.7806)","(671.054, 345.78192)","(671.06445, 345.77734)"
363,"(39.000492, 766.96063)","(39.000668, 766.9599)","(39.000725, 766.95996)","(39.0001, 766.9598)","(39.000263, 766.95953)","(39.00003, 766.9602)","(39.00003, 766.9602)","(39.00003, 766.9599)","(39.00003, 766.9599)","(39.00003, 766.9599)"
364,"(1027.0356, 771.9729)","(1027.0364, 771.97394)","(1027.0343, 771.972)","(1027.0413, 771.97754)","(1027.0405, 771.9781)","(1027.0408, 771.9778)","(1027.0404, 771.9779)","(1027.0406, 771.9776)","(1027.0408, 771.97754)","(1027.0408, 771.97754)"
365,"(1117.8319, 769.9677)","(1117.8315, 769.97)","(1117.8435, 769.98)","(1117.844, 769.9763)","(1117.8438, 769.9765)","(1117.8438, 769.9765)","(1117.8438, 769.9765)","(1117.8436, 769.9763)","(1117.8405, 769.9763)","(1117.8398, 769.9765)"
366,"(999.0043, 713.0469)","(999.00415, 713.04706)","(999.0043, 713.0469)","(999.0038, 713.04834)","(999.0038, 713.0483)","(999.00366, 713.04834)","(999.0037, 713.04846)","(999.0037, 713.04846)","(999.00385, 713.04803)","(999.0037, 713.0484)"
367,"(117.57638, 95.657814)","(117.505135, 95.61792)","(117.436, 95.572815)","(117.35229, 95.568954)","(117.36247, 95.50762)","(117.33779, 95.461494)","(117.30707, 95.3985)","(117.27541, 95.35915)","(117.268234, 95.293945)","(117.24284, 95.24214)"
368,"(673.6839, 36.63199)","(673.67914, 36.633446)","(673.6784, 36.632065)","(673.6711, 36.63211)","(673.67053, 36.62935)","(673.67096, 36.628914)","(673.67126, 36.62933)","(673.6714, 36.629097)","(673.67145, 36.628315)","(673.6711, 36.62764)"
369,"(678.19775, 43.975983)","(678.20044, 43.97192)","(678.20123, 43.97259)","(678.20605, 43.965557)","(678.20496, 43.965816)","(678.20624, 43.965694)","(678.20605, 43.965614)","(678.2064, 43.96567)","(678.20636, 43.965496)","(678.2062, 43.96543)"
370,"(133.84558, 421.76044)","(133.85495, 421.76556)","(133.86438, 421.77405)","(133.87633, 421.77997)","(133.87453, 421.75983)","(133.87665, 421.75098)","(133.86914, 421.73654)","(133.86615, 421.72827)","(133.85709, 421.7181)","(133.85321, 421.70593)"
371,"(253.27608, 125.91606)","(253.34518, 125.8871)","(253.40248, 125.88884)","(253.44168, 125.8974)","(253.44, 125.89808)","(253.4406, 125.89734)","(253.4384, 125.910126)","(253.43202, 125.926056)","(253.49155, 125.91117)","(253.55305, 125.90515)"
372,"(253.52783, 118.84798)","(253.60168, 118.80998)","(253.64624, 118.82445)","(253.67169, 118.82929)","(253.67294, 118.82794)","(253.66818, 118.82614)","(253.66747, 118.84505)","(253.66103, 118.86219)","(253.71419, 118.852974)","(253.77504, 118.840065)"
373,"(768.685, 717.2715)","(768.6884, 717.27814)","(768.6884, 717.27905)","(768.6894, 717.289)","(768.68976, 717.2856)","(768.69, 717.2858)","(768.6891, 717.2861)","(768.689, 717.2888)","(768.6888, 717.2892)","(768.6889, 717.2895)"
